symbol,exchange,symbol_on_exchange,base_asset,quote_asset,expire_at,has_buy_sell_data,is_perpetual,margined,oi_lq_vol_denominated_in,has_long_short_ratio_data,has_ohlcv_data
pf_algousd.K,K,pf_algousd,ALGO,USD,,True,True,STABLE,BASE_ASSET,False,True
GFI_USDT.Y,Y,GFI_USDT,GFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETCUSDT_PERP.3,3,ETC-USDT-SWAP,ETC,USDT,,True,True,STABLE,BASE_ASSET,False,True
UNI-USD.8,8,UNI-USD,UNI,USD,,True,True,STABLE,BASE_ASSET,False,True
USDC_USDT.Y,Y,USDC_USDT,USDC,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_fxsusd.K,K,pf_fxsusd,FXS,USD,,True,True,STABLE,BASE_ASSET,False,True
SOLUSDT_PERP.0,0,SOLUSDT,SOL,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_celrusd.K,K,pf_celrusd,CELR,USD,,True,True,STABLE,BASE_ASSET,False,True
NEOUSDT_PERP.F,F,NEOF0:USTF0,NEO,USDT,,True,True,STABLE,BASE_ASSET,False,True
FIL_USDT.Y,Y,FIL_USDT,FIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
OKB_USDT.Y,Y,OKB_USDT,OKB,USDT,,True,True,STABLE,BASE_ASSET,False,True
GLM_USDT.Y,Y,GLM_USDT,GLM,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_beamusd.K,K,pf_beamusd,BEAM,USD,,True,True,STABLE,BASE_ASSET,False,True
POLUSDT_PERP.0,0,POLUSDT,POL,USDT,,True,True,STABLE,BASE_ASSET,False,True
ALT_USDT.Y,Y,ALT_USDT,ALT,USDT,,True,True,STABLE,BASE_ASSET,False,True
ORBSUSDT_PERP.3,3,ORBS-USDT-SWAP,ORBS,USDT,,True,True,STABLE,BASE_ASSET,False,True
RAD_USDT.Y,Y,RAD_USDT,RAD,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_sxpusd.K,K,pf_sxpusd,SXP,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_USDC_USDT.W,W,PERP_USDC_USDT,USDC,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZILUSDT_PERP.3,3,ZIL-USDT-SWAP,ZIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
PEPEUSDT_PERP.3,3,PEPE-USDT-SWAP,PEPE,USDT,,True,True,STABLE,BASE_ASSET,False,True
SAGAUSDT_PERP.0,0,SAGAUSDT,SAGA,USDT,,True,True,STABLE,BASE_ASSET,False,True
ARBUSDT_PERP.F,F,ARBF0:USTF0,ARB,USDT,,True,True,STABLE,BASE_ASSET,False,True
NEOUSDT_PERP.3,3,NEO-USDT-SWAP,NEO,USDT,,True,True,STABLE,BASE_ASSET,False,True
LTCUSD_PERP.0,0,LTCUSD,LTC,USD,,True,True,COIN,CONTRACTS,False,True
CSPR_USDT.Y,Y,CSPR_USDT,CSPR,USDT,,True,True,STABLE,BASE_ASSET,False,True
THETA_USDT.Y,Y,THETA_USDT,THETA,USDT,,True,True,STABLE,BASE_ASSET,False,True
RACAUSDT_PERP.3,3,RACA-USDT-SWAP,RACA,USDT,,True,True,STABLE,BASE_ASSET,False,True
EOSUSD_PERP.0,0,EOSUSD,EOS,USD,,True,True,COIN,CONTRACTS,False,True
ATOMUSDT_PERP.4,4,ATOM-USDT,ATOM,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_chzusd.K,K,pf_chzusd,CHZ,USD,,True,True,STABLE,BASE_ASSET,False,True
NEARUSD_PERP.0,0,NEARUSD,NEAR,USD,,True,True,COIN,CONTRACTS,False,True
DOGEUSD_PERP.4,4,DOGE-USD,DOGE,USD,,True,True,COIN,QUOTE_ASSET,False,True
MNT_USDT.Y,Y,MNT_USDT,MNT,USDT,,True,True,STABLE,BASE_ASSET,False,True
POLYX_USDT.Y,Y,POLYX_USDT,POLYX,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_radusd.K,K,pf_radusd,RAD,USD,,True,True,STABLE,BASE_ASSET,False,True
NOT_USDT.Y,Y,NOT_USDT,NOT,USDT,,True,True,STABLE,BASE_ASSET,False,True
MEWUSDT_PERP.3,3,MEW-USDT-SWAP,MEW,USDT,,True,True,STABLE,BASE_ASSET,False,True
RUNE_USDT.Y,Y,RUNE_USDT,RUNE,USDT,,True,True,STABLE,BASE_ASSET,False,True
AVAXUSD_PERP.0,0,AVAXUSD,AVAX,USD,,True,True,COIN,CONTRACTS,False,True
CRO_USDT.Y,Y,CRO_USDT,CRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_bicousd.K,K,pf_bicousd,BICO,USD,,True,True,STABLE,BASE_ASSET,False,True
OPUSD_PERP.3,3,OP-USD-SWAP,OP,USD,,True,True,COIN,QUOTE_ASSET,False,True
ESE_USDT.Y,Y,ESE_USDT,ESE,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_egldusd.K,K,pf_egldusd,EGLD,USD,,True,True,STABLE,BASE_ASSET,False,True
OPUSDT_PERP.3,3,OP-USDT-SWAP,OP,USDT,,True,True,STABLE,BASE_ASSET,False,True
LUNAUSDT_PERP.0,0,LUNAUSDT,LUNA,USDT,,True,True,STABLE,BASE_ASSET,False,True
RENDER_USDT.Y,Y,RENDER_USDT,RENDER,USDT,,True,True,STABLE,BASE_ASSET,False,True
CAT_USDT.Y,Y,CAT_USDT,CAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_yfiusd.K,K,pf_yfiusd,YFI,USD,,True,True,STABLE,BASE_ASSET,False,True
MINAUSDT_PERP.3,3,MINA-USDT-SWAP,MINA,USDT,,True,True,STABLE,BASE_ASSET,False,True
CVCUSDT_PERP.3,3,CVC-USDT-SWAP,CVC,USDT,,True,True,STABLE,BASE_ASSET,False,True
YFIUSDT_PERP.3,3,YFI-USDT-SWAP,YFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
ARBUSDT_PERP.3,3,ARB-USDT-SWAP,ARB,USDT,,True,True,STABLE,BASE_ASSET,False,True
MYRO_USDT.Y,Y,MYRO_USDT,MYRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ONE_USDT.W,W,PERP_ONE_USDT,ONE,USDT,,True,True,STABLE,BASE_ASSET,False,True
CREAM_USDT.Y,Y,CREAM_USDT,CREAM,USDT,,True,True,STABLE,BASE_ASSET,False,True
FLRUSD_PERP.0,0,FLRUSD,FLR,USD,,True,True,COIN,CONTRACTS,False,True
ASTR_USDT.Y,Y,ASTR_USDT,ASTR,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ADA_USDT.W,W,PERP_ADA_USDT,ADA,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ACE_USDT.W,W,PERP_ACE_USDT,ACE,USDT,,True,True,STABLE,BASE_ASSET,False,True
MEMEUSDT_PERP.0,0,MEMEUSDT,MEME,USDT,,True,True,STABLE,BASE_ASSET,False,True
BLASTUSDT_PERP.0,0,BLASTUSDT,BLAST,USDT,,True,True,STABLE,BASE_ASSET,False,True
XTZ_USDT.Y,Y,XTZ_USDT,XTZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
BCHUSDT_PERP.3,3,BCH-USDT-SWAP,BCH,USDT,,True,True,STABLE,BASE_ASSET,False,True
IOST_USDT.Y,Y,IOST_USDT,IOST,USDT,,True,True,STABLE,BASE_ASSET,False,True
LQTY_USDT.Y,Y,LQTY_USDT,LQTY,USDT,,True,True,STABLE,BASE_ASSET,False,True
METIS_USDT.Y,Y,METIS_USDT,METIS,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_AXS_USDT.W,W,PERP_AXS_USDT,AXS,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETHUSDT_PERP.4,4,ETH-USDT,ETH,USDT,,True,True,STABLE,BASE_ASSET,False,True
fi_xbtusd_250328.K,K,fi_xbtusd_250328,BTC,USD,2025-03-28 16:00:00,True,False,COIN,QUOTE_ASSET,False,True
ADAUSD_PERP.3,3,ADA-USD-SWAP,ADA,USD,,True,True,COIN,QUOTE_ASSET,False,True
PERP_NEIROCTO_USDT.W,W,PERP_NEIROCTO_USDT,NEIROCTO,USDT,,True,True,STABLE,BASE_ASSET,False,True
BNB-PERP.V,V,BNB-PERP,BNB,USDC,,True,True,STABLE,BASE_ASSET,False,True
NEAR-PERP.V,V,NEAR-PERP,NEAR,USDC,,True,True,STABLE,BASE_ASSET,False,True
FLOKI_USDT.Y,Y,FLOKI_USDT,FLOKI,USDT,,True,True,STABLE,BASE_ASSET,False,True
NEARUSDT_PERP.F,F,NEARF0:USTF0,NEAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_MEME_USDT.W,W,PERP_MEME_USDT,MEME,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ETHW_USDT.W,W,PERP_ETHW_USDT,ETHW,USDT,,True,True,STABLE,BASE_ASSET,False,True
ULTI_USDT.Y,Y,ULTI_USDT,ULTI,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_linausd.K,K,pf_linausd,LINA,USD,,True,True,STABLE,BASE_ASSET,False,True
1INCH_USDT.Y,Y,1INCH_USDT,1INCH,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ASTR_USDT.W,W,PERP_ASTR_USDT,ASTR,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_BOME_USDT.W,W,PERP_BOME_USDT,BOME,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_bnbusd.K,K,pf_bnbusd,BNB,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_RARE_USDT.W,W,PERP_RARE_USDT,RARE,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_DOGE_USDT.W,W,PERP_DOGE_USDT,DOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
BNT_USDT.Y,Y,BNT_USDT,BNT,USDT,,True,True,STABLE,BASE_ASSET,False,True
ARBUSDT_PERP.4,4,ARB-USDT,ARB,USDT,,True,True,STABLE,BASE_ASSET,False,True
CRV-USD.8,8,CRV-USD,CRV,USD,,True,True,STABLE,BASE_ASSET,False,True
KLAYUSD_PERP.0,0,KLAYUSD,KLAY,USD,,True,True,COIN,CONTRACTS,False,True
THETAUSDT_PERP.3,3,THETA-USDT-SWAP,THETA,USDT,,True,True,STABLE,BASE_ASSET,False,True
GROK_USDT.Y,Y,GROK_USDT,GROK,USDT,,True,True,STABLE,BASE_ASSET,False,True
YGGUSDT_PERP.4,4,YGG-USDT,YGG,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_synusd.K,K,pf_synusd,SYN,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_suiusd.K,K,pf_suiusd,SUI,USD,,True,True,STABLE,BASE_ASSET,False,True
TONUSD_PERP.0,0,TONUSD,TON,USD,,True,True,COIN,CONTRACTS,False,True
PERP_SUN_USDT.W,W,PERP_SUN_USDT,SUN,USDT,,True,True,STABLE,BASE_ASSET,False,True
GALAUSDT_PERP.4,4,GALA-USDT,GALA,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_RUNE_USDT.W,W,PERP_RUNE_USDT,RUNE,USDT,,True,True,STABLE,BASE_ASSET,False,True
ALGOUSD_PERP.3,3,ALGO-USD-SWAP,ALGO,USD,,True,True,COIN,QUOTE_ASSET,False,True
SATSUSDT_PERP.4,4,SATS-USDT,SATS,USDT,,True,True,STABLE,BASE_ASSET,False,True
AVAXUSDT_PERP.F,F,AVAXF0:USTF0,AVAX,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_BLUR_USDT.W,W,PERP_BLUR_USDT,BLUR,USDT,,True,True,STABLE,BASE_ASSET,False,True
WIF-PERP.V,V,WIF-PERP,WIF,USDC,,True,True,STABLE,BASE_ASSET,False,True
ADAUSDT_PERP.0,0,ADAUSDT,ADA,USDT,,True,True,STABLE,BASE_ASSET,False,True
NKN_USDT.Y,Y,NKN_USDT,NKN,USDT,,True,True,STABLE,BASE_ASSET,False,True
ENS_USDT.Y,Y,ENS_USDT,ENS,USDT,,True,True,STABLE,BASE_ASSET,False,True
fi_ltcusd_241227.K,K,fi_ltcusd_241227,LTC,USD,2024-12-27 16:00:00,True,False,COIN,QUOTE_ASSET,False,True
TRXUSD_PERP.4,4,TRX-USD,TRX,USD,,True,True,COIN,QUOTE_ASSET,False,True
pf_snxusd.K,K,pf_snxusd,SNX,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_glmrusd.K,K,pf_glmrusd,GLMR,USD,,True,True,STABLE,BASE_ASSET,False,True
BTCUSDT_PERP.0,0,XBTUSDT,BTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_PENDLE_USDT.W,W,PERP_PENDLE_USDT,PENDLE,USDT,,True,True,STABLE,BASE_ASSET,False,True
AVAXUSDT_PERP.0,0,AVAXUSDT,AVAX,USDT,,True,True,STABLE,BASE_ASSET,False,True
DASH_USDT.Y,Y,DASH_USDT,DASH,USDT,,True,True,STABLE,BASE_ASSET,False,True
GMEUSDT_PERP.0,0,GMEUSDT,GME,USDT,,True,True,STABLE,BASE_ASSET,False,True
DOGSUSDT_PERP.0,0,DOGSUSDT,DOGS,USDT,,True,True,STABLE,BASE_ASSET,False,True
EOSUSDT_PERP.3,3,EOS-USDT-SWAP,EOS,USDT,,True,True,STABLE,BASE_ASSET,False,True
TONUSDT_PERP.0,0,TONUSDT,TON,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_BANANA_USDT.W,W,PERP_BANANA_USDT,BANANA,USDT,,True,True,STABLE,BASE_ASSET,False,True
USTCUSDT_PERP.3,3,USTC-USDT-SWAP,USTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_compusd.K,K,pf_compusd,COMP,USD,,True,True,STABLE,BASE_ASSET,False,True
CORE_USDT.Y,Y,CORE_USDT,CORE,USDT,,True,True,STABLE,BASE_ASSET,False,True
KNCUSDT_PERP.3,3,KNC-USDT-SWAP,KNC,USDT,,True,True,STABLE,BASE_ASSET,False,True
GMCI30-PERP.V,V,GMCI30-PERP,GMCI30,USDC,,True,True,STABLE,BASE_ASSET,False,True
pf_ondousd.K,K,pf_ondousd,ONDO,USD,,True,True,STABLE,BASE_ASSET,False,True
XMR_USDT.Y,Y,XMR_USDT,XMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
AEVOPERP.6,6,AEVOPERP,AEVO,USDC,,True,True,STABLE,BASE_ASSET,False,True
XLMUSD_PERP.3,3,XLM-USD-SWAP,XLM,USD,,True,True,COIN,QUOTE_ASSET,False,True
RAYUSDT_PERP.3,3,RAY-USDT-SWAP,RAY,USDT,,True,True,STABLE,BASE_ASSET,False,True
SEI_USDT.Y,Y,SEI_USDT,SEI,USDT,,True,True,STABLE,BASE_ASSET,False,True
ATHUSDT_PERP.3,3,ATH-USDT-SWAP,ATH,USDT,,True,True,STABLE,BASE_ASSET,False,True
MINA_USDT.Y,Y,MINA_USDT,MINA,USDT,,True,True,STABLE,BASE_ASSET,False,True
SUNDOGUSDT_PERP.0,0,SUNDOGUSDT,SUNDOG,USDT,,True,True,STABLE,BASE_ASSET,False,True
RAY_USDT.Y,Y,RAY_USDT,RAY,USDT,,True,True,STABLE,BASE_ASSET,False,True
POPCAT_USDT.Y,Y,POPCAT_USDT,POPCAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_STRK_USDT.W,W,PERP_STRK_USDT,STRK,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ALGO_USDT.W,W,PERP_ALGO_USDT,ALGO,USDT,,True,True,STABLE,BASE_ASSET,False,True
AAVEUSDT_PERP.F,F,AAVEF0:USTF0,AAVE,USDT,,True,True,STABLE,BASE_ASSET,False,True
ALCX_USDT.Y,Y,ALCX_USDT,ALCX,USDT,,True,True,STABLE,BASE_ASSET,False,True
BCHUSD_PERP.0,0,BCHUSD,BCH,USD,,True,True,COIN,CONTRACTS,False,True
pf_xmrusd.K,K,pf_xmrusd,XMR,USD,,True,True,STABLE,BASE_ASSET,False,True
SHIB_USDT.Y,Y,SHIB_USDT,SHIB,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_popcatusd.K,K,pf_popcatusd,POPCAT,USD,,True,True,STABLE,BASE_ASSET,False,True
CAKE_USDT.Y,Y,CAKE_USDT,CAKE,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETH-USD.8,8,ETH-USD,ETH,USD,,True,True,STABLE,BASE_ASSET,False,True
ALGO_USDT.Y,Y,ALGO_USDT,ALGO,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETHFI_USDT.Y,Y,ETHFI_USDT,ETHFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
SAFE_USDT.Y,Y,SAFE_USDT,SAFE,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_l3usd.K,K,pf_l3usd,L3,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_AAVE_USDT.W,W,PERP_AAVE_USDT,AAVE,USDT,,True,True,STABLE,BASE_ASSET,False,True
REQ_USDT.Y,Y,REQ_USDT,REQ,USDT,,True,True,STABLE,BASE_ASSET,False,True
ATOM_USDT.Y,Y,ATOM_USDT,ATOM,USDT,,True,True,STABLE,BASE_ASSET,False,True
AKRO_USDT.Y,Y,AKRO_USDT,AKRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
HIFI_USDT.Y,Y,HIFI_USDT,HIFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_L2_USDT.W,W,PERP_L2_USDT,L2W,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_bchusd.K,K,pf_bchusd,BCH,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_sushiusd.K,K,pf_sushiusd,SUSHI,USD,,True,True,STABLE,BASE_ASSET,False,True
COTIUSDT_PERP.4,4,COTI-USDT,COTI,USDT,,True,True,STABLE,BASE_ASSET,False,True
FTMUSD_PERP.0,0,FTMUSD,FTM,USD,,True,True,COIN,CONTRACTS,False,True
PERP_HBAR_USDT.W,W,PERP_HBAR_USDT,HBAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
DEGEN_USDT.Y,Y,DEGEN_USDT,DEGEN,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_runeusd.K,K,pf_runeusd,RUNE,USD,,True,True,STABLE,BASE_ASSET,False,True
STG_USDT.Y,Y,STG_USDT,STG,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_aevousd.K,K,pf_aevousd,AEVO,USD,,True,True,STABLE,BASE_ASSET,False,True
DEGO_USDT.Y,Y,DEGO_USDT,DEGO,USDT,,True,True,STABLE,BASE_ASSET,False,True
CHZ_USDT.Y,Y,CHZ_USDT,CHZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
ORN_USDT.Y,Y,ORN_USDT,ORN,USDT,,True,True,STABLE,BASE_ASSET,False,True
PHB_USDT.Y,Y,PHB_USDT,PHB,USDT,,True,True,STABLE,BASE_ASSET,False,True
FTM_USDT.Y,Y,FTM_USDT,FTM,USDT,,True,True,STABLE,BASE_ASSET,False,True
UNIUSDT_PERP.F,F,UNIF0:USTF0,UNI,USDT,,True,True,STABLE,BASE_ASSET,False,True
IOTX_USDT.Y,Y,IOTX_USDT,IOTX,USDT,,True,True,STABLE,BASE_ASSET,False,True
SUSHI-USD.8,8,SUSHI-USD,SUSHI,USD,,True,True,STABLE,BASE_ASSET,False,True
FIL-USD.8,8,FIL-USD,FIL,USD,,True,True,STABLE,BASE_ASSET,False,True
RLC_USDT.Y,Y,RLC_USDT,RLC,USDT,,True,True,STABLE,BASE_ASSET,False,True
ATH_USDT.Y,Y,ATH_USDT,ATH,USDT,,True,True,STABLE,BASE_ASSET,False,True
AURORA_USDT.Y,Y,AURORA_USDT,AURORA,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_ftmusd.K,K,pf_ftmusd,FTM,USD,,True,True,STABLE,BASE_ASSET,False,True
KNC_USDT.Y,Y,KNC_USDT,KNC,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_strkusd.K,K,pf_strkusd,STRK,USD,,True,True,STABLE,BASE_ASSET,False,True
CHZUSDT_PERP.4,4,CHZ-USDT,CHZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
ALTUSDT_PERP.4,4,ALT-USDT,ALT,USDT,,True,True,STABLE,BASE_ASSET,False,True
BRETT_USDT.Y,Y,BRETT_USDT,BRETT,USDT,,True,True,STABLE,BASE_ASSET,False,True
XTZUSDT_PERP.F,F,XTZF0:USTF0,XTZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
CATIUSDTU24.0,0,CATIUSDTU24,CATI,USDT,2024-09-27 12:00:00,True,False,STABLE,BASE_ASSET,False,True
ATOMUSDT_PERP.3,3,ATOM-USDT-SWAP,ATOM,USDT,,True,True,STABLE,BASE_ASSET,False,True
RIF_USDT.Y,Y,RIF_USDT,RIF,USDT,,True,True,STABLE,BASE_ASSET,False,True
CTSI_USDT.Y,Y,CTSI_USDT,CTSI,USDT,,True,True,STABLE,BASE_ASSET,False,True
ATOM-PERP.V,V,ATOM-PERP,ATOM,USDC,,True,True,STABLE,BASE_ASSET,False,True
TUSDT_PERP.3,3,T-USDT-SWAP,T,USDT,,True,True,STABLE,BASE_ASSET,False,True
XRPZ24.0,0,XRPZ24,XRP,BTC,2024-12-27 12:00:00,True,False,STABLE,BASE_ASSET,False,True
pf_enjusd.K,K,pf_enjusd,ENJ,USD,,True,True,STABLE,BASE_ASSET,False,True
BTC_USDC-PERPETUAL.2,2,BTC_USDC-PERPETUAL,BTC,USDC,,True,True,STABLE,BASE_ASSET,False,True
pf_imxusd.K,K,pf_imxusd,IMX,USD,,True,True,STABLE,BASE_ASSET,False,True
BRETTUSDT_PERP.3,3,BRETT-USDT-SWAP,BRETT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_tusd.K,K,pf_tusd,T,USD,,True,True,STABLE,BASE_ASSET,False,True
LTCUSD.7,7,LTCUSD,LTC,USD,,True,True,STABLE,BASE_ASSET,False,True
UXLINKUSDT_PERP.3,3,UXLINK-USDT-SWAP,UXLINK,USDT,,True,True,STABLE,BASE_ASSET,False,True
ONG_USDT.Y,Y,ONG_USDT,ONG,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_ksmusd.K,K,pf_ksmusd,KSM,USD,,True,True,STABLE,BASE_ASSET,False,True
MERLUSD_PERP.0,0,MERLUSD,MERL,USD,,True,True,COIN,CONTRACTS,False,True
PERP_1000FLOKI_USDT.W,W,PERP_1000FLOKI_USDT,1000FLOKI,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_FTT_USDT.W,W,PERP_FTT_USDT,FTT,USDT,,True,True,STABLE,BASE_ASSET,False,True
BOMEUSDT_PERP.0,0,BOMEUSDT,BOME,USDT,,True,True,STABLE,BASE_ASSET,False,True
MEMEUSDT_PERP.4,4,MEME-USDT,MEME,USDT,,True,True,STABLE,BASE_ASSET,False,True
SCA_USDT.Y,Y,SCA_USDT,SCA,USDT,,True,True,STABLE,BASE_ASSET,False,True
DOT-PERP.V,V,DOT-PERP,DOT,USDC,,True,True,STABLE,BASE_ASSET,False,True
1INCH-USD.8,8,1INCH-USD,1INCH,USD,,True,True,STABLE,BASE_ASSET,False,True
ETHFIUSDT_PERP.3,3,ETHFI-USDT-SWAP,ETHFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
GTAI_USDT.Y,Y,GTAI_USDT,GTAI,USDT,,True,True,STABLE,BASE_ASSET,False,True
CROUSDT_PERP.3,3,CRO-USDT-SWAP,CRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
SANDUSD_PERP.3,3,SAND-USD-SWAP,SAND,USD,,True,True,COIN,QUOTE_ASSET,False,True
AXSUSD_PERP.0,0,AXSUSD,AXS,USD,,True,True,COIN,CONTRACTS,False,True
ALPHA_USDT.Y,Y,ALPHA_USDT,ALPHA,USDT,,True,True,STABLE,BASE_ASSET,False,True
ORDIUSDT_PERP.3,3,ORDI-USDT-SWAP,ORDI,USDT,,True,True,STABLE,BASE_ASSET,False,True
LINKUSDT_PERP.4,4,LINK-USDT,LINK,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_tlmusd.K,K,pf_tlmusd,TLM,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_FET_USDT.W,W,PERP_FET_USDT,FET,USDT,,True,True,STABLE,BASE_ASSET,False,True
LINKUSD_PERP.3,3,LINK-USD-SWAP,LINK,USD,,True,True,COIN,QUOTE_ASSET,False,True
UXLINK_USDT.Y,Y,UXLINK_USDT,UXLINK,USDT,,True,True,STABLE,BASE_ASSET,False,True
XEN_USDT.Y,Y,XEN_USDT,XEN,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ENA_USDT.W,W,PERP_ENA_USDT,ENA,USDT,,True,True,STABLE,BASE_ASSET,False,True
API3USDT_PERP.3,3,API3-USDT-SWAP,API3,USDT,,True,True,STABLE,BASE_ASSET,False,True
TON-PERP.V,V,TON-PERP,TON,USDC,,True,True,STABLE,BASE_ASSET,False,True
QUICK_USDT.Y,Y,QUICK_USDT,QUICK,USDT,,True,True,STABLE,BASE_ASSET,False,True
SUI_USDT.Y,Y,SUI_USDT,SUI,USDT,,True,True,STABLE,BASE_ASSET,False,True
THETAUSDT_PERP.4,4,THETA-USDT,THETA,USDT,,True,True,STABLE,BASE_ASSET,False,True
UNFI_USDT.Y,Y,UNFI_USDT,UNFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
SOL-PERP.V,V,SOL-PERP,SOL,USDC,,True,True,STABLE,BASE_ASSET,False,True
DOGEUSDT_PERP.0,0,DOGEUSDT,DOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
PENDLE_USDT.Y,Y,PENDLE_USDT,PENDLE,USDT,,True,True,STABLE,BASE_ASSET,False,True
AEVO_USDT.Y,Y,AEVO_USDT,AEVO,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_enausd.K,K,pf_enausd,ENA,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_MYRO_USDT.W,W,PERP_MYRO_USDT,MYRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
FOXYUSDT_PERP.3,3,FOXY-USDT-SWAP,FOXY,USDT,,True,True,STABLE,BASE_ASSET,False,True
COREUSDT_PERP.3,3,CORE-USDT-SWAP,CORE,USDT,,True,True,STABLE,BASE_ASSET,False,True
DOG_USDT.Y,Y,DOG_USDT,DOG,USDT,,True,True,STABLE,BASE_ASSET,False,True
MYRIA_USDT.Y,Y,MYRIA_USDT,MYRIA,USDT,,True,True,STABLE,BASE_ASSET,False,True
AXSUSDT_PERP.3,3,AXS-USDT-SWAP,AXS,USDT,,True,True,STABLE,BASE_ASSET,False,True
COMPUSDT_PERP.4,4,COMP-USDT,COMP,USDT,,True,True,STABLE,BASE_ASSET,False,True
XLMUSDT_PERP.4,4,XLM-USDT,XLM,USDT,,True,True,STABLE,BASE_ASSET,False,True
SC_USDT.Y,Y,SC_USDT,SC,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_RENDER_USDT.W,W,PERP_RENDER_USDT,RENDER,USDT,,True,True,STABLE,BASE_ASSET,False,True
BATUSDT_PERP.3,3,BAT-USDT-SWAP,BAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
NEARUSDT_PERP.0,0,NEARUSDT,NEAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
XVG_USDT.Y,Y,XVG_USDT,XVG,USDT,,True,True,STABLE,BASE_ASSET,False,True
GFT_USDT.Y,Y,GFT_USDT,GFT,USDT,,True,True,STABLE,BASE_ASSET,False,True
MKR-USD.8,8,MKR-USD,MKR,USD,,True,True,STABLE,BASE_ASSET,False,True
